doc_key,index,url
news·20241029·LI·202410290895932928,72,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241029%C2%B7LI%C2%B7202410290895932928&docIndex=72
news·20241026·LE·l00012331273,73,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241026%C2%B7LE%C2%B7l00012331273&docIndex=73
news·20241023·LM·202410232×20×22351321268,74,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241023%C2%B7LM%C2%B7202410232%C3%9720%C3%9722351321268&docIndex=74
news·20241022·LF·1082×20×21918517116,75,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241022%C2%B7LF%C2%B71082%C3%9720%C3%9721918517116&docIndex=75
news·20241018·LM·202410182×20×22353927630,76,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241018%C2%B7LM%C2%B7202410182%C3%9720%C3%9722353927630&docIndex=76
news·20241005·LI·202410050895994230,77,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241005%C2%B7LI%C2%B7202410050895994230&docIndex=77
news·20241004·LM·202410042×20×22317580284,78,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241004%C2%B7LM%C2%B7202410042%C3%9720%C3%9722317580284&docIndex=78
news·20241002·LF·1082×20×21560660407,79,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241002%C2%B7LF%C2%B71082%C3%9720%C3%9721560660407&docIndex=79
news·20240930·LM·202409302×20×22297228055,80,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240930%C2%B7LM%C2%B7202409302%C3%9720%C3%9722297228055&docIndex=80
news·20240927·LF·1082×20×21475816454,81,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240927%C2%B7LF%C2%B71082%C3%9720%C3%9721475816454&docIndex=81
news·20240923·LM·202409232×20×22285594318,82,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240923%C2%B7LM%C2%B7202409232%C3%9720%C3%9722285594318&docIndex=82
news·20240918·LF·1082×20×21268083068,83,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240918%C2%B7LF%C2%B71082%C3%9720%C3%9721268083068&docIndex=83
news·20240914·LE·l00012324459,84,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240914%C2%B7LE%C2%B7l00012324459&docIndex=84
news·20240913·LI·202409135015389662,85,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240913%C2%B7LI%C2%B7202409135015389662&docIndex=85
news·20240912·LF·1082×20×21198836346,86,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240912%C2%B7LF%C2%B71082%C3%9720%C3%9721198836346&docIndex=86
news·20240912·LM·202409122×20×22263272954,87,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240912%C2%B7LM%C2%B7202409122%C3%9720%C3%9722263272954&docIndex=87
news·20240911·LM·202409112×20×22253206677,88,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240911%C2%B7LM%C2%B7202409112%C3%9720%C3%9722253206677&docIndex=88
